subject_num,age,gender,trial_num,condition,angle,time,response,expected_answer,correct
44,18,M,54.0,R2_4_4_2_180Y50.pct,50.0,1365.0,[n],[n],1
44,18,M,55.0,3_3_3_2_0Y150.pct,150.0,5136.0,[b],[b],1
44,18,M,56.0,2_4_4_2_0Y50.pct,50.0,2262.0,[b],[b],1
44,18,M,57.0,R2_4_4_2_0Y150.pct,150.0,5479.0,[n],[n],1
44,18,M,58.0,R3_4_3_2_90Y100.pct,100.0,4447.0,[n],[n],1
44,18,M,59.0,2_3_4_2_90Y150.pct,150.0,3624.0,[b],[b],1
44,18,M,60.0,3_4_3_2_90Y100.pct,100.0,3880.0,[b],[b],1
44,18,M,61.0,2_4_4_3_90Y0.pct,0.0,1449.0,[b],[b],1
44,18,M,62.0,R2_4_4_2_180Y0.pct,0.0,1785.0,[n],[n],1
44,18,M,63.0,R2_4_4_3_90Y50.pct,50.0,5555.0,[n],[n],1
44,18,M,64.0,2_4_4_3_90Y50.pct,50.0,6034.0,[b],[b],1
44,18,M,65.0,R2_4_4_2_180Y150.pct,150.0,6723.0,[n],[n],1
44,18,M,66.0,3_3_3_3_90Y0.pct,0.0,2675.0,[b],[b],1
44,18,M,67.0,3_3_3_3_180Y150.pct,150.0,2537.0,[b],[b],1
44,18,M,68.0,R3_3_3_3_90Y0.pct,0.0,4960.0,[n],[n],1
44,18,M,70.0,2_4_4_2_180Y50.pct,50.0,5170.0,[b],[b],1
44,18,M,71.0,2_4_4_2_0Y100.pct,100.0,4791.0,[b],[b],1
44,18,M,72.0,R3_3_3_2_0Y100.pct,100.0,5420.0,[n],[n],1
44,18,M,73.0,2_3_4_2_90Y100.pct,100.0,2689.0,[b],[b],1
44,18,M,74.0,R3_3_3_3_180Y100.pct,100.0,3553.0,[n],[n],1
44,18,M,75.0,3_3_3_3_90Y150.pct,150.0,2568.0,[b],[b],1
44,18,M,76.0,R3_3_4_2_0Y0.pct,0.0,3293.0,[n],[n],1
44,18,M,77.0,3_3_3_2_0Y0.pct,0.0,4637.0,[b],[b],1
44,18,M,78.0,3_3_3_2_0Y50.pct,50.0,5660.0,[b],[b],1
44,18,M,79.0,R3_3_3_3_180Y50.pct,50.0,4167.0,[n],[n],1
44,18,M,80.0,R3_3_3_3_90Y150.pct,150.0,6722.0,[b],[n],0
44,18,M,81.0,R3_4_4_3_180Y50.pct,50.0,5290.0,[n],[n],1
44,18,M,82.0,2_3_4_2_90Y0.pct,0.0,1150.0,[b],[b],1
44,18,M,83.0,R3_3_4_2_0Y150.pct,150.0,6646.0,[n],[n],1
44,18,M,84.0,3_3_4_2_0Y50.pct,50.0,1830.0,[b],[b],1
44,18,M,85.0,2_4_4_2_180Y100.pct,100.0,3247.0,[b],[b],1
44,18,M,86.0,R3_4_4_3_180Y0.pct,0.0,2305.0,[n],[n],1
44,18,M,87.0,3_4_3_3_180Y150.pct,150.0,4758.0,[b],[b],1
44,18,M,88.0,R3_4_4_3_180Y100.pct,100.0,4876.0,[n],[n],1
44,18,M,89.0,R2_3_3_2_0Y100.pct,100.0,5161.0,[n],[n],1
44,18,M,90.0,2_3_3_2_0Y50.pct,50.0,1390.0,[b],[b],1
44,18,M,91.0,2_4_4_2_0Y0.pct,0.0,1953.0,[b],[b],1
44,18,M,92.0,3_4_3_2_90Y150.pct,150.0,3245.0,[b],[b],1
44,18,M,93.0,R2_4_4_3_90Y150.pct,150.0,4951.0,[n],[n],1
44,18,M,94.0,R3_4_3_2_90Y50.pct,50.0,3251.0,[n],[n],1
44,18,M,95.0,2_3_3_2_0Y100.pct,100.0,2688.0,[b],[b],1
44,18,M,96.0,R3_3_3_2_0Y0.pct,0.0,4735.0,[b],[n],0
45,19,F,1.0,R2_3_3_2_0Y0.pct,0.0,5198.0,[n],[n],1
45,19,F,2.0,R3_4_3_2_90Y150.pct,150.0,3703.0,[n],[n],1
45,19,F,3.0,2_4_4_2_0Y150.pct,150.0,4895.0,[b],[b],1
45,19,F,4.0,3_3_3_2_0Y100.pct,100.0,5536.0,[b],[b],1
45,19,F,5.0,3_3_3_3_90Y50.pct,50.0,3168.0,[b],[b],1
45,19,F,6.0,R2_4_4_2_0Y50.pct,50.0,3126.0,[n],[n],1
45,19,F,7.0,R3_3_3_3_90Y100.pct,100.0,4942.0,[n],[n],1
45,19,F,8.0,2_3_3_2_0Y0.pct,0.0,1280.0,[b],[b],1
45,19,F,10.0,2_4_4_2_180Y150.pct,150.0,4062.0,[n],[b],0
45,19,F,11.0,R3_3_4_2_0Y50.pct,50.0,5499.0,[n],[n],1
45,19,F,12.0,R2_3_4_2_90Y0.pct,0.0,2635.0,[n],[n],1
45,19,F,13.0,3_3_3_3_180Y0.pct,0.0,1202.0,[b],[b],1
45,19,F,15.0,2_4_4_3_90Y100.pct,100.0,6238.0,[b],[b],1
45,19,F,16.0,3_4_3_2_90Y50.pct,50.0,4655.0,[b],[b],1
45,19,F,17.0,R2_4_4_3_90Y100.pct,100.0,6725.0,[n],[n],1
45,19,F,19.0,R2_3_4_2_90Y50.pct,50.0,6283.0,[b],[n],0
45,19,F,20.0,2_3_4_2_90Y50.pct,50.0,3455.0,[b],[b],1
45,19,F,21.0,R2_4_4_2_180Y100.pct,100.0,4449.0,[n],[n],1
45,19,F,22.0,R2_4_4_2_0Y0.pct,0.0,1958.0,[n],[n],1
45,19,F,23.0,3_4_3_2_90Y0.pct,0.0,1410.0,[b],[b],1
45,19,F,24.0,R3_3_3_2_0Y150.pct,150.0,5135.0,[n],[n],1
45,19,F,25.0,R3_4_4_3_180Y150.pct,150.0,3766.0,[n],[n],1
45,19,F,26.0,R3_4_3_3_180Y50.pct,50.0,2657.0,[n],[n],1
45,19,F,27.0,3_4_3_3_180Y50.pct,50.0,4546.0,[b],[b],1
45,19,F,28.0,3_3_3_3_90Y100.pct,100.0,5440.0,[b],[b],1
45,19,F,29.0,2_4_4_2_180Y0.pct,0.0,1061.0,[b],[b],1
45,19,F,30.0,R3_4_3_2_90Y0.pct,0.0,2993.0,[n],[n],1
45,19,F,31.0,3_3_4_2_0Y150.pct,150.0,5763.0,[b],[b],1
45,19,F,33.0,3_3_3_3_180Y50.pct,50.0,5121.0,[b],[b],1
45,19,F,34.0,3_3_4_2_0Y100.pct,100.0,3672.0,[b],[b],1
45,19,F,35.0,3_4_4_3_180Y150.pct,150.0,5297.0,[b],[b],1
45,19,F,36.0,R3_3_3_3_180Y0.pct,0.0,1124.0,[n],[n],1
45,19,F,37.0,3_4_3_3_180Y100.pct,100.0,4935.0,[b],[b],1
45,19,F,38.0,R3_3_3_3_180Y150.pct,150.0,3730.0,[n],[n],1
45,19,F,39.0,3_4_3_3_180Y0.pct,0.0,968.0,[b],[b],1
45,19,F,40.0,R3_3_3_3_90Y50.pct,50.0,1836.0,[n],[n],1
45,19,F,41.0,2_4_4_3_90Y150.pct,150.0,5495.0,[b],[b],1
45,19,F,42.0,R3_4_3_3_180Y0.pct,0.0,1893.0,[n],[n],1
45,19,F,43.0,3_3_3_3_180Y100.pct,100.0,6748.0,[n],[b],0
45,19,F,44.0,R2_3_4_2_90Y150.pct,150.0,3666.0,[n],[n],1
45,19,F,45.0,R2_3_3_2_0Y50.pct,50.0,1692.0,[n],[n],1
45,19,F,46.0,R2_3_4_2_90Y100.pct,100.0,5498.0,[n],[n],1
45,19,F,47.0,3_4_4_3_180Y0.pct,0.0,1458.0,[b],[b],1
45,19,F,48.0,3_4_4_3_180Y50.pct,50.0,1849.0,[b],[b],1
45,19,F,49.0,R2_4_4_2_0Y100.pct,100.0,4283.0,[n],[n],1
45,19,F,50.0,R2_3_3_2_0Y150.pct,150.0,2760.0,[b],[n],0
45,19,F,51.0,3_3_4_2_0Y0.pct,0.0,1211.0,[b],[b],1
45,19,F,52.0,R2_4_4_3_90Y0.pct,0.0,1379.0,[n],[n],1
45,19,F,53.0,3_4_4_3_180Y100.pct,100.0,3985.0,[b],[b],1
45,19,F,54.0,R2_4_4_2_180Y50.pct,50.0,923.0,[n],[n],1
45,19,F,55.0,3_3_3_2_0Y150.pct,150.0,4644.0,[b],[b],1
45,19,F,56.0,2_4_4_2_0Y50.pct,50.0,1010.0,[b],[b],1
45,19,F,57.0,R2_4_4_2_0Y150.pct,150.0,1213.0,[n],[n],1
45,19,F,58.0,R3_4_3_2_90Y100.pct,100.0,2735.0,[n],[n],1
45,19,F,59.0,2_3_4_2_90Y150.pct,150.0,3014.0,[b],[b],1
45,19,F,60.0,3_4_3_2_90Y100.pct,100.0,3535.0,[b],[b],1
45,19,F,61.0,2_4_4_3_90Y0.pct,0.0,1330.0,[b],[b],1
45,19,F,62.0,R2_4_4_2_180Y0.pct,0.0,1569.0,[n],[n],1
45,19,F,63.0,R2_4_4_3_90Y50.pct,50.0,1750.0,[n],[n],1
45,19,F,64.0,2_4_4_3_90Y50.pct,50.0,2240.0,[b],[b],1
45,19,F,65.0,R2_4_4_2_180Y150.pct,150.0,3541.0,[n],[n],1
45,19,F,66.0,3_3_3_3_90Y0.pct,0.0,944.0,[b],[b],1
45,19,F,67.0,3_3_3_3_180Y150.pct,150.0,2662.0,[n],[b],0
45,19,F,68.0,R3_3_3_3_90Y0.pct,0.0,2166.0,[n],[n],1
45,19,F,69.0,R3_3_3_2_0Y50.pct,50.0,2164.0,[n],[n],1
45,19,F,70.0,2_4_4_2_180Y50.pct,50.0,2325.0,[b],[b],1
45,19,F,71.0,2_4_4_2_0Y100.pct,100.0,2012.0,[b],[b],1
45,19,F,72.0,R3_3_3_2_0Y100.pct,100.0,5041.0,[n],[n],1
45,19,F,73.0,2_3_4_2_90Y100.pct,100.0,3097.0,[b],[b],1
45,19,F,74.0,R3_3_3_3_180Y100.pct,100.0,3519.0,[n],[n],1
45,19,F,75.0,3_3_3_3_90Y150.pct,150.0,3997.0,[b],[b],1
45,19,F,76.0,R3_3_4_2_0Y0.pct,0.0,3071.0,[n],[n],1
45,19,F,77.0,3_3_3_2_0Y0.pct,0.0,2017.0,[b],[b],1
45,19,F,78.0,3_3_3_2_0Y50.pct,50.0,1773.0,[b],[b],1
45,19,F,79.0,R3_3_3_3_180Y50.pct,50.0,965.0,[n],[n],1
45,19,F,80.0,R3_3_3_3_90Y150.pct,150.0,3228.0,[b],[n],0
45,19,F,81.0,R3_4_4_3_180Y50.pct,50.0,5051.0,[n],[n],1
45,19,F,82.0,2_3_4_2_90Y0.pct,0.0,1056.0,[b],[b],1
45,19,F,83.0,R3_3_4_2_0Y150.pct,150.0,1546.0,[n],[n],1
45,19,F,84.0,3_3_4_2_0Y50.pct,50.0,1533.0,[b],[b],1
45,19,F,85.0,2_4_4_2_180Y100.pct,100.0,6539.0,[b],[b],1
45,19,F,86.0,R3_4_4_3_180Y0.pct,0.0,2645.0,[n],[n],1
45,19,F,87.0,3_4_3_3_180Y150.pct,150.0,6448.0,[b],[b],1
45,19,F,88.0,R3_4_4_3_180Y100.pct,100.0,2052.0,[n],[n],1
45,19,F,89.0,R2_3_3_2_0Y100.pct,100.0,4461.0,[n],[n],1
45,19,F,90.0,2_3_3_2_0Y50.pct,50.0,1604.0,[b],[b],1
45,19,F,91.0,2_4_4_2_0Y0.pct,0.0,983.0,[b],[b],1
45,19,F,92.0,3_4_3_2_90Y150.pct,150.0,3138.0,[b],[b],1
45,19,F,93.0,R2_4_4_3_90Y150.pct,150.0,4158.0,[n],[n],1
45,19,F,94.0,R3_4_3_2_90Y50.pct,50.0,1243.0,[n],[n],1
45,19,F,95.0,2_3_3_2_0Y100.pct,100.0,1360.0,[b],[b],1
45,19,F,96.0,R3_3_3_2_0Y0.pct,0.0,4008.0,[n],[n],1
46,19,F,1.0,R2_3_3_2_0Y0.pct,0.0,2830.0,[n],[n],1
46,19,F,2.0,R3_4_3_2_90Y150.pct,150.0,4630.0,[n],[n],1
46,19,F,3.0,2_4_4_2_0Y150.pct,150.0,2303.0,[b],[b],1
46,19,F,4.0,3_3_3_2_0Y100.pct,100.0,2312.0,[n],[b],0
46,19,F,5.0,3_3_3_3_90Y50.pct,50.0,2230.0,[b],[b],1
46,19,F,6.0,R2_4_4_2_0Y50.pct,50.0,3936.0,[n],[n],1
46,19,F,7.0,R3_3_3_3_90Y100.pct,100.0,5071.0,[n],[n],1
46,19,F,8.0,2_3_3_2_0Y0.pct,0.0,1750.0,[b],[b],1
46,19,F,9.0,R3_4_3_3_180Y150.pct,150.0,6412.0,[n],[n],1
46,19,F,10.0,2_4_4_2_180Y150.pct,150.0,2948.0,[b],[b],1
46,19,F,11.0,R3_3_4_2_0Y50.pct,50.0,5162.0,[n],[n],1
46,19,F,12.0,R2_3_4_2_90Y0.pct,0.0,2241.0,[b],[n],0
46,19,F,13.0,3_3_3_3_180Y0.pct,0.0,1216.0,[b],[b],1
46,19,F,14.0,R3_4_3_3_180Y100.pct,100.0,3978.0,[n],[n],1
46,19,F,15.0,2_4_4_3_90Y100.pct,100.0,3382.0,[b],[b],1
46,19,F,16.0,3_4_3_2_90Y50.pct,50.0,3426.0,[b],[b],1
46,19,F,17.0,R2_4_4_3_90Y100.pct,100.0,5971.0,[n],[n],1
46,19,F,18.0,2_3_3_2_0Y150.pct,150.0,2969.0,[b],[b],1
46,19,F,19.0,R2_3_4_2_90Y50.pct,50.0,4357.0,[n],[n],1
46,19,F,20.0,2_3_4_2_90Y50.pct,50.0,2210.0,[b],[b],1
46,19,F,21.0,R2_4_4_2_180Y100.pct,100.0,3099.0,[n],[n],1
46,19,F,22.0,R2_4_4_2_0Y0.pct,0.0,3497.0,[n],[n],1
46,19,F,23.0,3_4_3_2_90Y0.pct,0.0,2008.0,[b],[b],1
46,19,F,24.0,R3_3_3_2_0Y150.pct,150.0,6340.0,[n],[n],1
46,19,F,25.0,R3_4_4_3_180Y150.pct,150.0,3576.0,[n],[n],1
46,19,F,26.0,R3_4_3_3_180Y50.pct,50.0,6765.0,[n],[n],1
46,19,F,27.0,3_4_3_3_180Y50.pct,50.0,4346.0,[b],[b],1
46,19,F,28.0,3_3_3_3_90Y100.pct,100.0,4281.0,[b],[b],1
46,19,F,29.0,2_4_4_2_180Y0.pct,0.0,2118.0,[b],[b],1
46,19,F,30.0,R3_4_3_2_90Y0.pct,0.0,4673.0,[n],[n],1
46,19,F,31.0,3_3_4_2_0Y150.pct,150.0,3907.0,[b],[b],1
46,19,F,32.0,R3_3_4_2_0Y100.pct,100.0,4444.0,[n],[n],1
46,19,F,33.0,3_3_3_3_180Y50.pct,50.0,4383.0,[b],[b],1
46,19,F,34.0,3_3_4_2_0Y100.pct,100.0,3200.0,[b],[b],1
46,19,F,35.0,3_4_4_3_180Y150.pct,150.0,7076.0,[b],[b],1
46,19,F,36.0,R3_3_3_3_180Y0.pct,0.0,4134.0,[n],[n],1
46,19,F,37.0,3_4_3_3_180Y100.pct,100.0,6150.0,[b],[b],1
46,19,F,39.0,3_4_3_3_180Y0.pct,0.0,1670.0,[b],[b],1
46,19,F,40.0,R3_3_3_3_90Y50.pct,50.0,3822.0,[b],[n],0
46,19,F,41.0,2_4_4_3_90Y150.pct,150.0,5863.0,[b],[b],1
46,19,F,42.0,R3_4_3_3_180Y0.pct,0.0,2721.0,[n],[n],1
46,19,F,43.0,3_3_3_3_180Y100.pct,100.0,4317.0,[b],[b],1
46,19,F,44.0,R2_3_4_2_90Y150.pct,150.0,3152.0,[b],[n],0
46,19,F,45.0,R2_3_3_2_0Y50.pct,50.0,3285.0,[n],[n],1
46,19,F,46.0,R2_3_4_2_90Y100.pct,100.0,4955.0,[n],[n],1
46,19,F,47.0,3_4_4_3_180Y0.pct,0.0,1288.0,[b],[b],1
46,19,F,48.0,3_4_4_3_180Y50.pct,50.0,2721.0,[b],[b],1
46,19,F,49.0,R2_4_4_2_0Y100.pct,100.0,3946.0,[n],[n],1
46,19,F,50.0,R2_3_3_2_0Y150.pct,150.0,4766.0,[n],[n],1
46,19,F,51.0,3_3_4_2_0Y0.pct,0.0,1393.0,[b],[b],1
46,19,F,52.0,R2_4_4_3_90Y0.pct,0.0,2212.0,[n],[n],1
46,19,F,53.0,3_4_4_3_180Y100.pct,100.0,2999.0,[n],[b],0
46,19,F,54.0,R2_4_4_2_180Y50.pct,50.0,2416.0,[n],[n],1
46,19,F,56.0,2_4_4_2_0Y50.pct,50.0,2083.0,[b],[b],1
46,19,F,57.0,R2_4_4_2_0Y150.pct,150.0,2475.0,[n],[n],1
46,19,F,58.0,R3_4_3_2_90Y100.pct,100.0,4100.0,[n],[n],1
46,19,F,59.0,2_3_4_2_90Y150.pct,150.0,2722.0,[b],[b],1
46,19,F,60.0,3_4_3_2_90Y100.pct,100.0,4495.0,[b],[b],1
46,19,F,61.0,2_4_4_3_90Y0.pct,0.0,1070.0,[b],[b],1
46,19,F,62.0,R2_4_4_2_180Y0.pct,0.0,2399.0,[n],[n],1
46,19,F,63.0,R2_4_4_3_90Y50.pct,50.0,4361.0,[n],[n],1
46,19,F,64.0,2_4_4_3_90Y50.pct,50.0,4877.0,[b],[b],1
46,19,F,65.0,R2_4_4_2_180Y150.pct,150.0,2527.0,[n],[n],1
46,19,F,66.0,3_3_3_3_90Y0.pct,0.0,1292.0,[b],[b],1
46,19,F,67.0,3_3_3_3_180Y150.pct,150.0,3331.0,[b],[b],1
46,19,F,69.0,R3_3_3_2_0Y50.pct,50.0,5960.0,[n],[n],1
46,19,F,70.0,2_4_4_2_180Y50.pct,50.0,2989.0,[b],[b],1
46,19,F,71.0,2_4_4_2_0Y100.pct,100.0,1992.0,[b],[b],1
46,19,F,72.0,R3_3_3_2_0Y100.pct,100.0,5582.0,[n],[n],1
46,19,F,73.0,2_3_4_2_90Y100.pct,100.0,2137.0,[b],[b],1
46,19,F,74.0,R3_3_3_3_180Y100.pct,100.0,5661.0,[b],[n],0
46,19,F,75.0,3_3_3_3_90Y150.pct,150.0,3215.0,[b],[b],1
46,19,F,76.0,R3_3_4_2_0Y0.pct,0.0,7465.0,[n],[n],1
46,19,F,77.0,3_3_3_2_0Y0.pct,0.0,2043.0,[b],[b],1
46,19,F,78.0,3_3_3_2_0Y50.pct,50.0,4930.0,[b],[b],1
46,19,F,79.0,R3_3_3_3_180Y50.pct,50.0,4288.0,[n],[n],1
46,19,F,80.0,R3_3_3_3_90Y150.pct,150.0,4176.0,[n],[n],1
46,19,F,81.0,R3_4_4_3_180Y50.pct,50.0,3685.0,[n],[n],1
46,19,F,82.0,2_3_4_2_90Y0.pct,0.0,1196.0,[b],[b],1
46,19,F,83.0,R3_3_4_2_0Y150.pct,150.0,4728.0,[n],[n],1
46,19,F,84.0,3_3_4_2_0Y50.pct,50.0,2241.0,[b],[b],1
46,19,F,85.0,2_4_4_2_180Y100.pct,100.0,2779.0,[b],[b],1
46,19,F,86.0,R3_4_4_3_180Y0.pct,0.0,1345.0,[b],[n],0
46,19,F,87.0,3_4_3_3_180Y150.pct,150.0,7184.0,[b],[b],1
46,19,F,88.0,R3_4_4_3_180Y100.pct,100.0,2835.0,[n],[n],1
46,19,F,89.0,R2_3_3_2_0Y100.pct,100.0,4582.0,[b],[n],0
46,19,F,90.0,2_3_3_2_0Y50.pct,50.0,4970.0,[b],[b],1
46,19,F,91.0,2_4_4_2_0Y0.pct,0.0,866.0,[b],[b],1
46,19,F,92.0,3_4_3_2_90Y150.pct,150.0,2686.0,[b],[b],1
46,19,F,93.0,R2_4_4_3_90Y150.pct,150.0,2426.0,[n],[n],1
46,19,F,94.0,R3_4_3_2_90Y50.pct,50.0,2284.0,[n],[n],1
46,19,F,95.0,2_3_3_2_0Y100.pct,100.0,1872.0,[b],[b],1
46,19,F,96.0,R3_3_3_2_0Y0.pct,0.0,3432.0,[n],[n],1
47,18,F,1.0,R2_3_3_2_0Y0.pct,0.0,2438.0,[n],[n],1
47,18,F,2.0,R3_4_3_2_90Y150.pct,150.0,3716.0,[n],[n],1
47,18,F,3.0,2_4_4_2_0Y150.pct,150.0,3202.0,[b],[b],1
47,18,F,4.0,3_3_3_2_0Y100.pct,100.0,6310.0,[n],[b],0
47,18,F,5.0,3_3_3_3_90Y50.pct,50.0,3276.0,[n],[b],0
47,18,F,6.0,R2_4_4_2_0Y50.pct,50.0,2746.0,[n],[n],1
47,18,F,8.0,2_3_3_2_0Y0.pct,0.0,1846.0,[b],[b],1
47,18,F,9.0,R3_4_3_3_180Y150.pct,150.0,3596.0,[n],[n],1
47,18,F,10.0,2_4_4_2_180Y150.pct,150.0,2572.0,[b],[b],1
47,18,F,11.0,R3_3_4_2_0Y50.pct,50.0,2871.0,[n],[n],1
47,18,F,12.0,R2_3_4_2_90Y0.pct,0.0,2889.0,[n],[n],1
47,18,F,13.0,3_3_3_3_180Y0.pct,0.0,1418.0,[b],[b],1
47,18,F,14.0,R3_4_3_3_180Y100.pct,100.0,5737.0,[n],[n],1
47,18,F,16.0,3_4_3_2_90Y50.pct,50.0,2527.0,[n],[b],0
47,18,F,17.0,R2_4_4_3_90Y100.pct,100.0,3539.0,[n],[n],1
47,18,F,18.0,2_3_3_2_0Y150.pct,150.0,2649.0,[b],[b],1
47,18,F,19.0,R2_3_4_2_90Y50.pct,50.0,2274.0,[n],[n],1
47,18,F,20.0,2_3_4_2_90Y50.pct,50.0,1790.0,[b],[b],1
47,18,F,21.0,R2_4_4_2_180Y100.pct,100.0,2765.0,[n],[n],1
47,18,F,22.0,R2_4_4_2_0Y0.pct,0.0,1689.0,[n],[n],1
47,18,F,23.0,3_4_3_2_90Y0.pct,0.0,1119.0,[b],[b],1
47,18,F,24.0,R3_3_3_2_0Y150.pct,150.0,5607.0,[n],[n],1
47,18,F,25.0,R3_4_4_3_180Y150.pct,150.0,4432.0,[n],[n],1
47,18,F,26.0,R3_4_3_3_180Y50.pct,50.0,2946.0,[n],[n],1
47,18,F,27.0,3_4_3_3_180Y50.pct,50.0,4551.0,[b],[b],1
47,18,F,28.0,3_3_3_3_90Y100.pct,100.0,4607.0,[b],[b],1
47,18,F,29.0,2_4_4_2_180Y0.pct,0.0,1030.0,[b],[b],1
47,18,F,30.0,R3_4_3_2_90Y0.pct,0.0,1602.0,[n],[n],1
47,18,F,31.0,3_3_4_2_0Y150.pct,150.0,4533.0,[n],[b],0
47,18,F,32.0,R3_3_4_2_0Y100.pct,100.0,5707.0,[n],[n],1
47,18,F,33.0,3_3_3_3_180Y50.pct,50.0,3190.0,[b],[b],1
47,18,F,34.0,3_3_4_2_0Y100.pct,100.0,4948.0,[b],[b],1
47,18,F,35.0,3_4_4_3_180Y150.pct,150.0,5841.0,[b],[b],1
47,18,F,36.0,R3_3_3_3_180Y0.pct,0.0,1731.0,[n],[n],1
47,18,F,37.0,3_4_3_3_180Y100.pct,100.0,4850.0,[b],[b],1
47,18,F,38.0,R3_3_3_3_180Y150.pct,150.0,4343.0,[n],[n],1
47,18,F,39.0,3_4_3_3_180Y0.pct,0.0,1245.0,[b],[b],1
47,18,F,40.0,R3_3_3_3_90Y50.pct,50.0,1471.0,[n],[n],1
47,18,F,41.0,2_4_4_3_90Y150.pct,150.0,2903.0,[b],[b],1
47,18,F,42.0,R3_4_3_3_180Y0.pct,0.0,1399.0,[n],[n],1
47,18,F,43.0,3_3_3_3_180Y100.pct,100.0,3186.0,[b],[b],1
47,18,F,44.0,R2_3_4_2_90Y150.pct,150.0,4305.0,[n],[n],1
47,18,F,45.0,R2_3_3_2_0Y50.pct,50.0,1971.0,[n],[n],1
47,18,F,46.0,R2_3_4_2_90Y100.pct,100.0,2792.0,[n],[n],1
47,18,F,47.0,3_4_4_3_180Y0.pct,0.0,3201.0,[b],[b],1
47,18,F,48.0,3_4_4_3_180Y50.pct,50.0,4045.0,[b],[b],1
47,18,F,49.0,R2_4_4_2_0Y100.pct,100.0,2885.0,[n],[n],1
47,18,F,50.0,R2_3_3_2_0Y150.pct,150.0,3920.0,[n],[n],1
47,18,F,51.0,3_3_4_2_0Y0.pct,0.0,1343.0,[b],[b],1
47,18,F,52.0,R2_4_4_3_90Y0.pct,0.0,1103.0,[n],[n],1
47,18,F,53.0,3_4_4_3_180Y100.pct,100.0,3532.0,[b],[b],1
47,18,F,54.0,R2_4_4_2_180Y50.pct,50.0,1102.0,[n],[n],1
47,18,F,55.0,3_3_3_2_0Y150.pct,150.0,4265.0,[n],[b],0
47,18,F,56.0,2_4_4_2_0Y50.pct,50.0,1398.0,[b],[b],1
47,18,F,57.0,R2_4_4_2_0Y150.pct,150.0,1313.0,[n],[n],1
47,18,F,58.0,R3_4_3_2_90Y100.pct,100.0,2634.0,[n],[n],1
47,18,F,59.0,2_3_4_2_90Y150.pct,150.0,1888.0,[b],[b],1
47,18,F,60.0,3_4_3_2_90Y100.pct,100.0,3945.0,[b],[b],1
47,18,F,61.0,2_4_4_3_90Y0.pct,0.0,979.0,[b],[b],1
47,18,F,62.0,R2_4_4_2_180Y0.pct,0.0,1033.0,[n],[n],1
47,18,F,63.0,R2_4_4_3_90Y50.pct,50.0,1401.0,[n],[n],1
47,18,F,64.0,2_4_4_3_90Y50.pct,50.0,1180.0,[b],[b],1
47,18,F,65.0,R2_4_4_2_180Y150.pct,150.0,3445.0,[n],[n],1
47,18,F,66.0,3_3_3_3_90Y0.pct,0.0,1756.0,[b],[b],1
47,18,F,67.0,3_3_3_3_180Y150.pct,150.0,5058.0,[b],[b],1
47,18,F,68.0,R3_3_3_3_90Y0.pct,0.0,2403.0,[n],[n],1
47,18,F,69.0,R3_3_3_2_0Y50.pct,50.0,1702.0,[n],[n],1
47,18,F,70.0,2_4_4_2_180Y50.pct,50.0,1628.0,[b],[b],1
47,18,F,71.0,2_4_4_2_0Y100.pct,100.0,1595.0,[b],[b],1
47,18,F,72.0,R3_3_3_2_0Y100.pct,100.0,4522.0,[n],[n],1
47,18,F,73.0,2_3_4_2_90Y100.pct,100.0,1326.0,[b],[b],1
47,18,F,74.0,R3_3_3_3_180Y100.pct,100.0,2258.0,[n],[n],1
47,18,F,75.0,3_3_3_3_90Y150.pct,150.0,2013.0,[b],[b],1
47,18,F,77.0,3_3_3_2_0Y0.pct,0.0,1800.0,[b],[b],1
47,18,F,78.0,3_3_3_2_0Y50.pct,50.0,4738.0,[b],[b],1
47,18,F,79.0,R3_3_3_3_180Y50.pct,50.0,1117.0,[n],[n],1
47,18,F,80.0,R3_3_3_3_90Y150.pct,150.0,3979.0,[n],[n],1
47,18,F,81.0,R3_4_4_3_180Y50.pct,50.0,3538.0,[n],[n],1
47,18,F,82.0,2_3_4_2_90Y0.pct,0.0,1126.0,[b],[b],1
47,18,F,84.0,3_3_4_2_0Y50.pct,50.0,3760.0,[b],[b],1
47,18,F,85.0,2_4_4_2_180Y100.pct,100.0,4112.0,[n],[b],0
47,18,F,86.0,R3_4_4_3_180Y0.pct,0.0,1527.0,[n],[n],1
47,18,F,87.0,3_4_3_3_180Y150.pct,150.0,3612.0,[b],[b],1
47,18,F,88.0,R3_4_4_3_180Y100.pct,100.0,3016.0,[n],[n],1
47,18,F,89.0,R2_3_3_2_0Y100.pct,100.0,5514.0,[b],[n],0
47,18,F,90.0,2_3_3_2_0Y50.pct,50.0,3485.0,[b],[b],1
47,18,F,91.0,2_4_4_2_0Y0.pct,0.0,942.0,[b],[b],1
47,18,F,92.0,3_4_3_2_90Y150.pct,150.0,6261.0,[n],[b],0
47,18,F,93.0,R2_4_4_3_90Y150.pct,150.0,5515.0,[b],[n],0
47,18,F,94.0,R3_4_3_2_90Y50.pct,50.0,1323.0,[n],[n],1
47,18,F,95.0,2_3_3_2_0Y100.pct,100.0,1939.0,[b],[b],1
47,18,F,96.0,R3_3_3_2_0Y0.pct,0.0,3950.0,[n],[n],1
48,18,F,1.0,R2_3_3_2_0Y0.pct,0.0,3954.0,[n],[n],1
48,18,F,2.0,R3_4_3_2_90Y150.pct,150.0,6320.0,[n],[n],1
